route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
681,12,926793,Hallett Cove Beach Station,,1,87132L,7079,1
681,12,926794,Hallett Cove Beach Station,,1,87123L,7079,1
681,12,926795,Hallett Cove Beach Station,,1,87132L,7079,1
681,12,926796,Hallett Cove Beach Station,,1,87143L,7079,1
681A,12,926797,Hallett Cove (Aroona Rd),,0,87145L,9236,1
681A,12,926798,Hallett Cove (Aroona Rd),,0,87144L,9236,1
681A,12,926799,Hallett Cove (Aroona Rd),,0,87132L,9236,1
681A,12,926800,Hallett Cove (Aroona Rd),,0,87138L,9236,1
681A,12,926801,Hallett Cove (Aroona Rd),,0,87102L,9236,1
681A,12,926802,Hallett Cove (Aroona Rd),,0,87123L,9236,1
681A,12,926803,Hallett Cove (Aroona Rd),,0,87123L,9236,1
681A,12,926804,Hallett Cove (Aroona Rd),,0,87132L,9236,1
681A,12,926805,Hallett Cove (Aroona Rd),,0,87138L,9236,1
681A,12,926806,Hallett Cove (Aroona Rd),,0,87138L,9236,1
681A,12,926807,Hallett Cove (Aroona Rd),,0,87102L,9236,1
681A,12,926808,Hallett Cove (Aroona Rd),,0,87132L,9236,1
681A,12,926809,Hallett Cove (Aroona Rd),,0,87102L,9236,1
681A,12,926810,Hallett Cove (Aroona Rd),,0,87123L,9236,1
681A,12,926811,Hallett Cove (Aroona Rd),,0,87138L,9236,1
681A,12,926812,Hallett Cove (Aroona Rd),,0,87132L,9236,1
682,12,926813,Sheidow Park,,0,87108L,851,1
682,12,926814,Sheidow Park,,0,87108L,851,1
682,12,926815,Hallett Cove Beach Station,,1,87103S,855,1
682,12,926816,Sheidow Park,,0,87102L,851,1
682,12,926817,Hallett Cove Beach Station,,1,87102L,855,1
682,12,926818,Hallett Cove Beach Station,,1,87144L,855,1
682,12,926819,Sheidow Park,,0,87130L,851,1
682,12,926820,Sheidow Park,,0,87103S,851,1
682,12,926821,Hallett Cove Beach Station,,1,87103S,855,1
682,12,926822,Hallett Cove Beach Station,,1,87123L,855,1
682,12,926823,Sheidow Park,,0,87123L,851,1
682,12,926824,Hallett Cove Beach Station,,1,87137L,855,1
682,12,926825,Hallett Cove Beach Station,,1,87145L,855,1
682,12,926826,Sheidow Park,,0,87145L,851,1
682,12,926827,Sheidow Park,,0,87145L,851,1
682,12,926828,Sheidow Park,,0,87145L,851,1
682,12,926829,Sheidow Park,,0,87138L,851,1
682,12,926830,Hallett Cove Beach Station,,1,87130L,855,1
682,12,926831,Sheidow Park,,0,87130L,851,1
682,12,926832,Sheidow Park,,0,87137L,851,1
682,12,926833,Hallett Cove Beach Station,,1,87108L,855,1
682,12,926834,Hallett Cove Beach Station,,1,87108L,855,1
682,12,926835,Hallett Cove Beach Station,,1,87130L,855,1
682,12,926836,Hallett Cove Beach Station,,1,87137L,855,1
682,12,926837,Hallett Cove Beach Station,,1,87145L,855,1
682,12,926838,Sheidow Park,,0,87144L,851,1
682,12,926839,Sheidow Park,,0,87145L,851,1
682,12,926840,Sheidow Park,,0,87137L,851,1
682,12,926841,Hallett Cove Beach Station,,1,87145L,855,1
682,12,926842,Hallett Cove Beach Station,,1,87145L,855,1
683,12,926843,Hallett Cove Beach Station,,1,87144L,10070,1
683,12,926844,Hallett Cove Beach Station,,1,87108L,10070,1
683,12,926845,Hallett Cove South,,0,87103S,10071,1
683,12,926846,Hallett Cove South,,0,87102L,10071,1
683,12,926847,Hallett Cove Beach Station,,1,87130L,10070,1
683,12,926848,Hallett Cove Beach Station,,1,87119L,10070,1
683,12,926849,Hallett Cove South,,0,87144L,10071,1
683,12,926850,Hallett Cove South,,0,87130L,10071,1
683,12,926851,Hallett Cove Beach Station,,1,87137L,10070,1
683,12,926852,Hallett Cove South,,0,87108L,10071,1
683,12,926853,Hallett Cove South,,0,87137L,10071,1
720,12,926854,Old Reynella,,1,87129L,16499,1
720,12,926855,City,,0,87121L,16551,1
720,12,926856,City,,0,87114L,16551,1
720,12,926857,Old Reynella,,1,87124L,16499,1
720,12,926858,City,,0,87129L,16551,1
720,12,926859,City,,0,87128L,16551,1
720,12,926860,City,,0,87123L,16551,1
720,12,926861,Old Reynella,,1,87123L,16499,1
720,12,926862,City,,0,87122L,16551,1
720,12,926863,City,,0,87112L,16551,1
720,12,926864,Old Reynella,,1,87112L,16499,1
720,12,926865,City,,0,87122L,16551,1
720,12,926866,Old Reynella,,1,87128L,16499,1
720,12,926867,Old Reynella,,1,87114L,16499,1
720,12,926868,Old Reynella,,1,87121L,16499,1
720,12,926869,Old Reynella,,1,87122L,16499,1
720,12,926870,City,,0,87115L,16551,1
720,12,926871,Old Reynella,,1,87115L,16499,1
720,12,926872,Old Reynella,,1,87122L,16499,1
720,12,926873,City,,0,87124L,16551,1
722,12,926954,Noarlunga,,1,87104L,15652,1
722,12,926955,Noarlunga,,1,87109L,15652,1
722,12,926956,Old Reynella,,0,87110L,15646,1
722,12,926957,Noarlunga,,1,87133L,15652,1
722,12,926958,Noarlunga,,1,87115L,15652,1
722,12,926959,Old Reynella,,0,87128L,15646,1
722,12,926960,Noarlunga,,1,87144L,15652,1
722,12,926961,Noarlunga,,1,87139L,15652,1
722,12,926962,Old Reynella,,0,87126L,15646,1
722,12,926963,Old Reynella,,0,87126L,15646,1
722,12,926964,Noarlunga,,1,87110L,15652,1
722,12,926965,Old Reynella,,0,87109L,15646,1
722,12,926966,Old Reynella,,0,87103L,15646,1
722,12,926967,Old Reynella,,0,87104S,15646,1
722,12,926968,Old Reynella,,0,87109L,15646,1
722,12,926969,Old Reynella,,0,87110L,15646,1
722,12,926970,Old Reynella,,0,87136L,15646,1
722,12,926971,Noarlunga,,1,87140L,15652,1
722,12,926972,Old Reynella,,0,87110L,15646,1
722,12,926973,Old Reynella,,0,87139L,15646,1
722,12,926974,Old Reynella,,0,87136L,15646,1
722,12,926975,Noarlunga,,1,87121L,15652,1
722,12,926976,Noarlunga,,1,87122L,15652,1
722,12,926977,Noarlunga,,1,87109L,15652,1
722,12,926978,Noarlunga,,1,87118L,15652,1
722,12,926979,Noarlunga,,1,87110L,15652,1
722,12,926980,Noarlunga,,1,87134L,15652,1
722,12,926981,Old Reynella,,0,87138L,15646,1
722,12,926982,Noarlunga,,1,87117L,15652,1
722,12,926983,Noarlunga,,1,87136L,15652,1
722,12,926984,Old Reynella,,0,87104L,15646,1
722,12,926985,Old Reynella,,0,87125L,15646,1
725,12,926986,Noarlunga,,1,87103L,15664,1
725,12,926987,Old Reynella,,0,87118L,15663,1
725,12,926988,Old Reynella,,0,87114L,15663,1
725,12,926989,Noarlunga,,1,87111L,15664,1
725,12,926990,Noarlunga,,1,87114L,15664,1
725,12,926991,Old Reynella,,0,87117L,15663,1
725,12,926992,Old Reynella,,0,87139L,15663,1
725,12,926993,Old Reynella,,0,87111L,15663,1
725,12,926994,Old Reynella,,0,87121L,15663,1
725,12,926995,Noarlunga,,1,87125L,15664,1
725,12,926996,Noarlunga,,1,87126L,15664,1
725,12,926997,Noarlunga,,1,87136L,15664,1
725,12,926998,Old Reynella,,0,87120L,15663,1
725,12,926999,Old Reynella,,0,87115L,15663,1
725,12,927000,Noarlunga,,1,87139L,15664,1
725,12,927001,Old Reynella,,0,87103L,15663,1
725,12,927002,Old Reynella,,0,87122L,15663,1
725,12,927003,Old Reynella,,0,87115L,15663,1
725,12,927004,Noarlunga,,1,87126L,15664,1
725,12,927005,Noarlunga,,1,87115L,15664,1
725,12,927006,Noarlunga,,1,87126L,15664,1
725,12,927007,Old Reynella,,0,87122L,15663,1
725,12,927008,Old Reynella,,0,87126L,15663,1
725,12,927009,Noarlunga,,1,87139L,15664,1
725,12,927010,Noarlunga,,1,87120L,15664,1
725,12,927011,Noarlunga,,1,87133L,15664,1
725,12,927012,Noarlunga,,1,87115L,15664,1
725,12,927013,Old Reynella,,0,87140L,15663,1
725,12,927014,Noarlunga,,1,87104S,15664,1
725,12,927015,Noarlunga,,1,87122L,15664,1
725,12,927016,Old Reynella,,0,87133L,15663,1
725,12,927017,Old Reynella,,0,87136L,15663,1
733,12,927018,Marion,,0,87108S,15666,1
733,12,927019,Marion,,0,87111L,15666,1
733,12,927020,Colonnades,,1,87101S,14790,1
733,12,927021,Marion,,0,87109S,15666,1
733,12,927022,Colonnades,,1,87102S,14790,1
733,12,927023,Colonnades,,1,87117L,14790,1
733,12,927024,Marion,,0,87133L,15666,1
733,12,927025,Colonnades,,1,87113L,14790,1
733,12,927026,Colonnades,,1,87104L,14790,1
733,12,927027,Colonnades,,1,87135L,14790,1
733,12,927028,Colonnades,,1,87108S,14790,1
733,12,927029,Marion,,0,87131L,15666,1
733,12,927030,Marion,,0,87106S,15666,1
733,12,927031,Colonnades,,1,87130L,14790,1
733,12,927032,Colonnades,,1,87116L,14790,1
733,12,927033,Marion,,0,87119L,15666,1
733,12,927034,Colonnades,,1,87128L,14790,1
733,12,927035,Colonnades,,1,87109S,14790,1
733,12,927036,Marion,,0,87141L,15666,1
733,12,927037,Colonnades,,1,87108L,14790,1
733,12,927038,Marion,,0,87102S,15666,1
733,12,927039,Marion,,0,87135L,14788,1
733,12,927040,Marion,,0,87135L,15666,1
733,12,927041,Marion,,0,87105L,15666,1
733,12,927042,Marion,,0,87101L,15666,1
733,12,927043,Marion,,0,87141L,14788,1
733,12,927044,Marion,,0,87134L,14788,1
733,12,927045,Marion,,0,87134L,14788,1
733,12,927046,Marion,,0,87103S,14788,1
733A,12,927047,Noarlunga,,1,87134L,16540,1
733A,12,927048,Noarlunga,,1,87109S,16540,1
733A,12,927049,Noarlunga,,1,87128L,16540,1
733A,12,927050,Noarlunga,,1,87135L,16540,1
734,12,927051,Colonnades,,1,87105L,15605,1
734,12,927052,Marion,,0,87137L,15670,1
734,12,927053,Marion,,0,87133L,14794,1
734,12,927054,Colonnades,,1,87102S,15605,1
734,12,927055,Marion,,0,87128L,14794,1
734,12,927056,Colonnades,,1,87133L,15605,1
734,12,927057,Colonnades,,1,87131L,15605,1
734,12,927058,Marion,,0,87101S,14794,1
734,12,927059,Colonnades,,1,87119L,15605,1
734,12,927060,Colonnades,,1,87101L,15605,1
734,12,927061,Colonnades,,1,87111L,15605,1
734,12,927062,Colonnades,,1,87106S,15605,1
734,12,927063,Marion,,0,87141L,14794,1
734,12,927064,Marion,,0,87101S,15670,1
734,12,927065,Marion,,0,87132L,14794,1
734,12,927066,Colonnades,,1,87101S,15605,1
734,12,927067,Marion,,0,87113L,15670,1
734,12,927068,Marion,,0,87104L,15670,1
734,12,927069,Marion,,0,87116L,15670,1
734,12,927070,Marion,,0,87108S,15670,1
734,12,927071,Marion,,0,87131L,15670,1
734,12,927072,Marion,,0,87109S,15670,1
734,12,927073,Marion,,0,87135L,15670,1
734,12,927074,Marion,,0,87108L,15670,1
734,12,927075,Marion,,0,87139L,15670,1
734,12,927076,Colonnades,,1,87105L,15605,1
734A,12,927077,Noarlunga,,1,87134L,16541,1
734A,12,927078,Noarlunga,,1,87131L,16541,1
734A,12,927079,Noarlunga,,1,87133L,16541,1
734A,12,927080,Noarlunga,,1,87141L,16541,1
734A,12,927081,Noarlunga,,1,87106L,16543,1
734A,12,927082,Noarlunga,,1,87108S,16541,1
734A,12,927083,Noarlunga,,1,87111S,16541,1
734A,12,927084,Noarlunga,,1,87135L,16541,1
737,12,927085,Chandlers Hill,,1,87122L,10132,1
737,12,927086,Chandlers Hill,,1,87124L,10132,1
737,12,927087,Old Reynella,,0,87128L,10131,1
737,12,927088,Chandlers Hill,,1,87128L,10132,1
737,12,927089,Old Reynella,,0,87114L,10131,1
737,12,927090,Old Reynella,,0,87124L,10131,1
737,12,927091,Old Reynella,,0,87103L,10131,1
737,12,927092,Old Reynella,,0,87112L,10131,1
737,12,927093,Chandlers Hill,,1,87129L,10132,1
737,12,927094,Old Reynella,,0,87122L,10131,1
737,12,927095,Old Reynella,,0,87119L,10131,1
737,12,927096,Chandlers Hill,,1,87126L,10132,1
737,12,927097,Chandlers Hill,,1,87114L,10132,1
737,12,927098,Chandlers Hill,,1,87112L,10132,1
737,12,927099,Old Reynella,,0,87121L,10131,1
737,12,927100,Chandlers Hill,,1,87103L,10132,1
737,12,927101,Old Reynella,,0,87114L,10131,1
737,12,927102,Old Reynella,,0,87129L,10131,1
737,12,927103,Chandlers Hill,,1,87121L,10132,1
737,12,927104,Chandlers Hill,,1,87141L,10132,1
743,12,927105,Huntfield Heights Anti-clockwise Loop,,1,87101L,15672,1
743,12,927106,Huntfield Heights Anti-clockwise Loop,,1,87117L,15672,1
743,12,927107,Huntfield Heights Anti-clockwise Loop,,1,87139L,15672,1
743,12,927108,Huntfield Heights Anti-clockwise Loop,,1,87120L,15672,1
743,12,927109,Huntfield Heights Anti-clockwise Loop,,1,87133L,15672,1
743,12,927110,Huntfield Heights Anti-clockwise Loop,,1,87111L,15672,1
743,12,927111,Huntfield Heights Anti-clockwise Loop,,1,87106L,15672,1
743,12,927112,Huntfield Heights Anti-clockwise Loop,,1,87126L,15672,1
743,12,927113,Huntfield Heights Anti-clockwise Loop,,1,87127L,15672,1
743,12,927114,Huntfield Heights Anti-clockwise Loop,,1,87113L,15672,1
743,12,927115,Huntfield Heights Anti-clockwise Loop,,1,87121L,15672,1
743,12,927116,Huntfield Heights Anti-clockwise Loop,,1,87130L,15672,1
743,12,927117,Huntfield Heights Anti-clockwise Loop,,1,87109S,15672,1
743,12,927118,Huntfield Heights Anti-clockwise Loop,,1,87135L,15672,1
743,12,927119,Huntfield Heights Anti-clockwise Loop,,1,87115L,15672,1
743,12,927120,Huntfield Heights Anti-clockwise Loop,,1,87118L,15672,1
743,12,927121,Huntfield Heights Anti-clockwise Loop,,1,87104S,15672,1
745,12,927122,Seaford Circuit Anti-Clockwise Loop,,1,87109L,15674,1
745,12,927123,Seaford Circuit Anti-Clockwise Loop,,1,87125L,15674,1
745,12,927124,Seaford Circuit Anti-Clockwise Loop,,1,87136L,15674,1
745,12,927125,Seaford Circuit Anti-Clockwise Loop,,1,87109L,15674,1
745,12,927126,Seaford Circuit Anti-Clockwise Loop,,1,87136L,15674,1
745,12,927127,Seaford Circuit Anti-Clockwise Loop,,1,87125L,15674,1
745,12,927128,Seaford Circuit Anti-Clockwise Loop,,1,87120L,15674,1
745,12,927129,Seaford Circuit Anti-Clockwise Loop,,1,87109L,10874,1
745,12,927130,Seaford Circuit Anti-Clockwise Loop,,1,87101L,15674,1
745,12,927131,Seaford Circuit Anti-Clockwise Loop,,1,87125L,15674,1
745A,12,927132,Seaford Circuit Anti-Clockwise Loop,,1,87131L,10875,1
745A,12,927133,Noarlunga,,1,87104S,10691,1
745A,12,927134,Seaford Circuit Anti-Clockwise Loop,,1,87112S,10875,1
745A,12,927135,Seaford Circuit Anti-Clockwise Loop,,1,87133L,15675,1
745A,12,927136,Seaford Circuit Anti-Clockwise Loop,,1,87131L,10875,1
745A,12,927137,Seaford Circuit Anti-Clockwise Loop,,1,87126L,10875,1
745A,12,927138,Seaford Circuit Anti-Clockwise Loop,,1,87101S,10875,1
745B,12,927139,Seaford,,1,87112S,16534,1
747,12,927140,Seaford Circuit Clockwise Loop,,0,87113L,15676,1
747,12,927141,Seaford Circuit Clockwise Loop,,0,87105L,15676,1
747,12,927142,Seaford Circuit Clockwise Loop,,0,87109S,15676,1
747,12,927143,Seaford Circuit Clockwise Loop,,0,87116L,15676,1
747,12,927144,Seaford Circuit Clockwise Loop,,0,87127L,15676,1
747,12,927145,Seaford Circuit Clockwise Loop,,0,87139L,15676,1
747,12,927146,Seaford Circuit Clockwise Loop,,0,87106S,15676,1
747,12,927147,Seaford Circuit Clockwise Loop,,0,87120L,15676,1
747,12,927148,Seaford Circuit Clockwise Loop,,0,87108L,10879,1
747,12,927149,Seaford Circuit Clockwise Loop,,0,87111L,15676,1
747A,12,927150,Seaford Circuit Clockwise Loop,,0,87142L,15679,1
747A,12,927151,Seaford Circuit Clockwise Loop,,0,87109S,10881,1
747A,12,927152,Seaford Circuit Clockwise Loop,,0,87143L,10881,1
747A,12,927153,Seaford Circuit Clockwise Loop,,0,87142L,10881,1
747A,12,927154,Noarlunga,,0,87101S,10883,1
747A,12,927155,Seaford Circuit Clockwise Loop,,0,87111S,10881,1
747A,12,927156,Seaford Circuit Clockwise Loop,,0,87102S,10881,1
747B,12,927157,Seaford Rise,,0,87109S,10716,1
750,12,927158,Sellicks Beach,,1,87112S,10670,1
750,12,927159,Sellicks Beach,,1,87108S,10670,1
750,12,927160,Sellicks Beach,,1,87112S,10670,1
750,12,927161,Sellicks Beach,,1,87107S,10670,1
750,12,927162,Sellicks Beach,,1,87105S,10670,1
750,12,927163,Sellicks Beach,,1,87107S,10670,1
750,12,927164,Seaford,,0,87112S,16558,1
750,12,927165,Seaford,,0,87127L,16560,1
750,12,927166,Seaford,,0,87110S,16560,1
750,12,927167,Seaford,,0,87108S,16558,1
750,12,927168,Seaford,,0,87105S,16560,1
750,12,927169,Seaford,,0,87107S,16558,1
750,12,927170,Seaford,,0,87105S,16556,1
750,12,927171,Seaford,,0,87110S,16560,1
750,12,927172,Seaford,,0,87107S,16558,1
750,12,927173,Seaford,,0,87112S,16558,1
750,12,927174,Seaford,,0,87110S,16560,1
750,12,927175,Seaford,,0,87110S,16560,1
750,12,927176,Seaford,,0,87107S,16560,1
750,12,927177,Seaford,,0,87103S,16560,1
750,12,927178,Seaford,,0,87107L,16560,1
750,12,927179,Seaford,,0,87105S,16558,1
750,12,927180,Seaford,,0,87102L,16560,1
750,12,927181,Seaford,,0,87102L,16560,1
750B,12,927182,Aldinga Beach,,1,87107L,15074,1
750B,12,927183,Aldinga Beach,,1,87105S,15074,1
750B,12,927184,Aldinga Beach,,1,87110S,15074,1
750B,12,927185,Aldinga Beach,,1,87127L,15074,1
750B,12,927186,Aldinga Beach,,1,87110S,15074,1
750B,12,927187,Aldinga Beach,,1,87110S,15074,1
750B,12,927188,Aldinga Beach,,1,87103S,15074,1
750B,12,927189,Aldinga Beach,,1,87110S,15074,1
750B,12,927190,Aldinga Beach,,1,87110S,15074,1
750B,12,927191,Aldinga Beach,,1,87111S,15074,1
751,12,927192,Noarlunga Hospital,,0,87107L,16545,1
751,12,927193,Noarlunga Hospital,,0,87107S,16545,1
751,12,927194,Noarlunga Hospital,,0,87111S,16545,1
751,12,927195,Noarlunga Hospital,,0,87118L,16547,1
751,12,927196,Noarlunga Hospital,,0,87106S,16547,1
751,12,927197,Noarlunga Hospital,,0,87105L,16547,1
751,12,927198,Noarlunga Hospital,,0,87105S,16545,1
751,12,927199,Noarlunga Hospital,,0,87103S,16545,1
751,12,927200,Noarlunga Hospital,,0,87119L,16547,1
751,12,927201,Aldinga Beach,,1,87110S,15682,1
751,12,927202,Aldinga Beach,,1,87127L,15682,1
751,12,927203,Aldinga Beach,,1,87107S,15682,1
751,12,927204,Aldinga Beach,,1,87105S,15682,1
751,12,927205,Aldinga Beach,,1,87107L,15079,1
751,12,927206,Aldinga Beach,,1,87142L,15079,1
751,12,927207,Aldinga Beach,,1,87103S,15682,1
751A,12,927208,Noarlunga,,0,87118L,11380,1
751A,12,927209,Noarlunga,,0,87106S,11380,1
751A,12,927210,Noarlunga,,0,87110S,11187,1
751A,12,927211,Noarlunga,,0,87108S,11380,1
751A,12,927212,Noarlunga,,0,87127L,11187,1
751A,12,927213,Noarlunga,,0,87103S,11187,1
751A,12,927214,Noarlunga,,0,87102S,16548,1
751A,12,927215,Noarlunga,,0,87111S,11188,1
751A,12,927216,Noarlunga,,0,87111S,11188,1
751B,12,927217,Seaford,,1,87111S,16549,1
751B,12,927218,Seaford,,1,87111S,16549,1
751B,12,927219,Seaford,,1,87111S,16549,1
751C,12,927220,Willunga,,1,87119L,16553,1
751C,12,927221,Willunga,,1,87105L,16553,1
751C,12,927222,Willunga,,1,87108S,16554,1
751C,12,927223,Willunga,,1,87118L,16553,1
751C,12,927224,Willunga,,1,87106S,16554,1
751C,12,927225,Willunga,,1,87118L,16553,1
751C,12,927226,Willunga,,1,87143L,16554,1
733,31,927227,Marion,,0,83305L,15666,1
733,31,927228,Colonnades,,1,8112S,14790,1
734,31,927229,Colonnades,,1,81321L,15708,1
747,31,927230,Seaford Circuit Clockwise Loop,,0,8303S,15676,1
747,31,927231,Seaford Circuit Clockwise Loop,,0,83125S,15676,1
747,31,927232,Seaford Circuit Clockwise Loop,,0,8161L,10879,1
751,31,927233,Noarlunga Hospital,,0,927233,16545,1
750,31,927234,Seaford,,0,927234,16556,1
751B,31,927235,Seaford,,1,927235,16549,1
751,31,927236,Aldinga Beach,,1,8122S,15682,1
750,31,927238,Sellicks Beach,,1,927238,10670,1
801,17,927239,City (RAH),,0,11001,16492,1
801,17,927240,City (RAH),,0,11024,16486,1
801,17,927241,City (RAH),,0,11019,16486,1
801,9,927243,City (RAH),,0,11001,16492,1
801,9,927244,City (RAH),,0,11024,16486,1
801,9,927245,City (RAH),,0,11019,16486,1
801,1,927246,Mt Barker,,1,11369,16487,1
801,1,927247,Mt Barker,,1,11342,16487,1
801,1,927248,Mt Barker,,1,11200,16487,1
801,1,927249,City (RAH),,0,11358,16486,1
801,1,927250,Mt Barker,,1,11341,16487,1
801,1,927251,Mt Barker,,1,11352,16487,1
801,1,927252,City (RAH),,0,11344,16486,1
801,1,927253,Mt Barker,,1,11357,16487,1
801,1,927254,City (RAH),,0,11207,16486,1
801,1,927255,City (RAH),,0,11340,16486,1
801,1,927256,City (RAH),,0,11342,16486,1
801,1,927257,City (RAH),,0,11342,16486,1
801,1,927258,Mt Barker,,1,11352,16487,1
801,1,927259,City (RAH),,0,11351,16486,1
801,1,927260,Mt Barker,,1,11369,16487,1
801,1,927261,Mt Barker,,1,11358,16487,1
801,1,927262,City (RAH),,0,11342,16486,1
801,1,927263,City (RAH),,0,11357,16486,1
801,1,927264,Mt Barker,,1,11357,16487,1
801,1,927265,Mt Barker,,1,11201,16487,1
801,1,927266,City (RAH),,0,11340,16486,1
820,17,927267,City,,0,11364,16318,1
820,17,927268,Burnside,,1,11023,16203,1
820,3,927269,City,,0,11003,16318,1
820,18,927270,City,,0,11003,16318,1
820,9,927271,City,,0,11364,16318,1
820,9,927272,Burnside,,1,11023,16203,1
820,1,927273,Burnside,,1,11000,16203,1
820,1,927274,City,,0,11000,16318,1
820,1,927275,Burnside,,1,11364,16203,1
820,1,927276,City,,0,11364,16318,1
820,1,927277,Burnside,,1,11021,16203,1
820,1,927278,City,,0,11021,16318,1
820,1,927279,Burnside,,1,11203,16203,1
820,1,927280,City,,0,11203,16318,1
820,1,927281,Burnside,,1,11346,16203,1
820,1,927282,City,,0,11346,16318,1
820,1,927283,Burnside,,1,11346,16203,1
820,1,927284,City,,0,11346,16318,1
820,1,927285,Burnside,,1,11022,16203,1
820,1,927286,Burnside,,1,11012,16203,1
820,1,927287,City,,0,11012,16318,1
820,1,927288,Burnside,,1,11201,16203,1
820,1,927289,City,,0,11201,16318,1
820,1,927290,Burnside,,1,11201,16203,1
820,1,927291,City,,0,11201,16318,1
821,3,927292,City,,0,11008,16319,1
821,18,927293,City,,0,11008,16319,1
821,1,927294,Carey Gully (Greenhill Rd),,1,11000,16205,1
821,1,927296,City,,0,11004,16319,1
821,1,927297,City,,0,11004,16320,1
821,1,927298,Carey Gully (Greenhill Rd),,1,11009,16205,1
821,1,927299,City,,0,11022,16319,1
821,1,927300,City,,0,11011,16320,1
821,1,927301,Carey Gully (Rangeview Dr),,1,11011,16204,1
821,1,927302,Carey Gully (Rangeview Dr),,1,11003,16204,1
821,1,927303,Carey Gully (Rangeview Dr),,1,11012,16204,1
821,1,927304,City,,0,11013,16319,1
821,1,927305,Carey Gully (Greenhill Rd),,1,11013,16205,1
821,1,927306,City,,0,11013,16320,1
822,3,927307,City,,0,11012,16321,1
822,18,927308,City,,0,11012,16321,1
822,1,927309,City,,0,11000,16321,1
822,1,927310,City,,0,11020,16321,1
822,1,927311,Stirling,,1,11018,16206,1
822,1,927312,Stirling,,1,11022,16206,1
822,1,927313,Stirling,,1,11004,16206,1
822,1,927314,Stirling,,1,11013,16206,1
830F,1,927325,City,,0,11005,12962,1
830F,1,927326,City,,0,11002,12962,1
830F,1,927327,Lobethal,,1,11015,12963,1
834,17,927329,Lobethal,,1,11014,9145,1
834,1,927330,Lobethal,,1,11017,9145,1
834,9,927331,Lobethal,,1,11014,9145,1
834,1,927332,Lobethal,,1,11020,9145,1
834A,43,927334,Lobethal,,1,11014,10906,1
834A,17,927335,Verdun,,0,11014,10905,1
834A,1,927336,Verdun,,0,11017,10905,1
834A,44,927337,Lobethal,,1,11014,10906,1
834A,9,927338,Verdun,,0,11014,10905,1
835,1,927341,Lobethal,,1,11202,10911,1
835,1,927342,Mt Barker,,0,11202,10909,1
835,1,927343,Mt Barker,,0,11371,10909,1
835,1,927345,Lobethal,,1,11342,10911,1
835,1,927346,Mt Barker,,0,11342,10909,1
835,1,927347,Lobethal,,1,11200,10911,1
835,1,927348,Mt Barker,,0,11200,10909,1
835,1,927349,Lobethal,,1,11345,10911,1
835,1,927350,Mt Barker,,0,11345,10909,1
835,1,927351,Lobethal,,1,11350,16506,1
835A,1,927354,Lobethal,,1,11371,10913,1
837,3,927355,Nairne,,1,11369,10375,1
837,3,927356,Mt Barker,,0,11369,10372,1
837,18,927357,Nairne,,1,11369,10375,1
837,18,927358,Mt Barker,,0,11369,10372,1
837,1,927359,Nairne,,1,11206,10375,1
837,1,927360,Mt Barker,,0,11206,10372,1
837,1,927361,Nairne,,1,11201,10915,1
837,1,927362,Nairne,,1,11207,10375,1
837,1,927363,Mt Barker,,0,11207,10372,1
837,1,927364,Mt Barker,,0,11355,10372,1
837,1,927365,Nairne,,1,11348,10375,1
837,1,927366,Mt Barker,,0,11348,10372,1
837,1,927367,Nairne,,1,11373,10915,1
837,1,927369,Nairne,,1,11371,10375,1
837,1,927370,Mt Barker,,0,11371,10372,1
837,1,927372,Mt Barker,,0,11350,10372,1
837,1,927373,Nairne,,1,11373,10375,1
837,1,927374,Mt Barker,,0,11373,10372,1
837,1,927375,Nairne,,1,11360,10375,1
837,1,927376,Mt Barker,,0,11360,10372,1
837,1,927377,Nairne,,1,11348,10375,1
837,1,927378,Mt Barker,,0,11348,10372,1
837,1,927380,Nairne,,1,11372,10375,1
837,1,927381,Mt Barker,,0,11372,10372,1
837,1,927382,Nairne,,1,11372,10375,1
837,1,927383,Mt Barker,,0,11372,10372,1
837,1,927384,Nairne,,1,11384,10375,1
837,1,927385,Mt Barker,,0,11384,10372,1
838,1,927388,Mt Barker East Clockwise Loop,,0,11358,15871,1
838,1,927389,Mt Barker East Clockwise Loop,,0,11369,15871,1
838,1,927390,Mt Barker East Clockwise Loop,,0,11342,15871,1
838,1,927391,Mt Barker East Clockwise Loop,,0,11371,15871,1
838,1,927392,Mt Barker East Clockwise Loop,,0,11358,15871,1
838,1,927393,Mt Barker East Clockwise Loop,,0,11358,15871,1
838,1,927394,Mt Barker East Clockwise Loop,,0,11371,15871,1
838,1,927395,Mt Barker East Clockwise Loop,,0,11346,15871,1
838,1,927396,Mt Barker East Clockwise Loop,,0,11351,15871,1
838,1,927397,Mt Barker East Clockwise Loop,,0,11366,15871,1
838H,1,927398,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11203,15872,1
838H,1,927399,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11354,15872,1
838H,1,927400,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11203,15872,1
838H,1,927401,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11358,15872,1
838H,1,927402,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11371,15872,1
838H,1,927403,Mt Barker East Clockwise Loop (via Mt Barker Hospital),,0,11345,15872,1
